,행정동_코드,기준_년_코드,기준_분기_코드,분기당_매출_금액,분기당_매출_건수,점포수,면적 (k㎡),건당_매출액,점포_밀집도
1328,11230710,2021,1,12775468108,902562,819,0.76,15582.5,1078.0
1329,11230710,2021,2,15766831525,1208778,865,0.76,14457.75,1138.0
1330,11230710,2021,3,13824123615,1091524,839,0.76,16409.75,1105.0
1331,11230710,2021,4,17613057015,1203369,814,0.76,18536.75,1071.0
1332,11230710,2022,1,14030144404,922026,425,0.76,19149.0,559.0
1333,11230710,2022,2,20072000173,1179817,440,0.76,17145.75,579.0
1334,11230710,2022,3,19146775077,1108153,431,0.76,20654.0,567.0
1335,11230720,2019,1,9303154147,626876,403,0.63,19743.8,639.0
1336,11230720,2019,2,8792430635,640990,363,0.63,18603.0,576.0
1337,11230720,2019,3,9047192195,672808,405,0.63,18543.4,644.0
1338,11230720,2019,4,9894818734,681029,417,0.63,19397.0,664.0
1339,11230720,2020,1,7363281169,491800,396,0.63,20550.8,630.0
1340,11230720,2020,2,7564143742,525380,381,0.63,21251.4,606.0
1341,11230720,2020,3,7302822937,503403,366,0.63,21400.6,580.0
1342,11230720,2020,4,6576350973,467278,360,0.63,22031.8,572.0
1343,11230720,2021,1,5624608412,405267,341,0.63,20428.6,541.0
1344,11230720,2021,2,6519548204,480515,340,0.63,22037.8,541.0
1345,11230720,2021,3,5585153729,432785,335,0.63,20071.8,532.0
1346,11230720,2021,4,6489318665,404270,333,0.63,21442.6,529.0
1347,11230720,2022,1,5577784634,332594,150,0.63,22442.6,238.0
1348,11230720,2022,2,7511903740,410162,156,0.63,25820.6,247.0
1349,11230720,2022,3,7688536568,421878,152,0.63,25625.4,240.0
1350,11230730,2019,1,2151601042,170605,154,1.05,12612.0,147.0
1351,11230730,2019,2,2292688212,190934,146,1.05,12008.0,139.0
1352,11230730,2019,3,1979493633,166808,149,1.05,11867.0,142.0
1353,11230730,2019,4,2182649547,172782,143,1.05,12632.0,136.0
1354,11230730,2020,1,1656959389,135458,139,1.05,12232.0,132.0
1355,11230730,2020,2,1900904814,150334,141,1.05,12645.0,134.0
1356,11230730,2020,3,1888741836,143694,139,1.05,13144.0,132.0
1357,11230730,2020,4,1731170638,135134,133,1.05,12811.0,127.0
1358,11230730,2021,1,1445587576,110045,128,1.05,13136.0,122.0
1359,11230730,2021,2,1734225126,130830,131,1.05,13256.0,125.0
1360,11230730,2021,3,1609918506,120055,129,1.05,13410.0,123.0
1361,11230730,2021,4,1891584308,116314,121,1.05,16263.0,115.0
1362,11230730,2022,1,1508732978,95050,87,1.05,15873.0,83.0
1363,11230730,2022,2,2002141396,120772,87,1.05,16578.0,83.0
1364,11230730,2022,3,2031917621,115877,86,1.05,17535.0,82.0
1365,11230740,2019,1,7249577743,656523,534,1.04,9825.666666666666,514.0
1366,11230740,2019,2,8266416011,763768,494,1.04,9680.666666666666,475.0
1367,11230740,2019,3,7220236423,717516,506,1.04,9653.0,486.0
1368,11230740,2019,4,8854588123,918775,478,1.04,9368.666666666666,459.0
1369,11230740,2020,1,5944684339,529744,456,1.04,10488.666666666666,438.0
1370,11230740,2020,2,6362693990,601485,450,1.04,9890.333333333334,432.0
1371,11230740,2020,3,5796765105,542041,452,1.04,9642.666666666666,434.0
1372,11230740,2020,4,5591683958,516714,440,1.04,10466.0,423.0
1373,11230740,2021,1,4662602624,418865,431,1.04,10591.333333333334,414.0
1374,11230740,2021,2,5687247399,522273,441,1.04,10306.666666666666,424.0
1375,11230740,2021,3,5069686787,469117,436,1.04,10750.333333333334,419.0
1376,11230740,2021,4,5685545158,491116,426,1.04,10763.666666666666,409.0
1377,11230740,2022,1,4675181249,392401,244,1.04,11658.666666666666,235.0
1378,11230740,2022,2,7362911091,595868,241,1.04,16833.333333333332,232.0
1379,11230740,2022,3,6739784102,557950,241,1.04,10888.333333333334,232.0
1380,11230750,2019,1,121320883,9146,19,0.69,13265.0,28.0
1381,11230750,2019,2,138541639,12040,18,0.69,11507.0,26.0
1382,11230750,2019,3,110184579,10114,16,0.69,10894.0,23.0
1383,11230750,2019,4,134543249,10957,15,0.69,12279.0,22.0
1384,11230750,2020,1,168006977,11720,15,0.69,14335.0,22.0
1385,11230750,2020,2,191739928,13082,15,0.69,14657.0,22.0
1386,11230750,2020,3,177343358,12752,15,0.69,13907.0,22.0
1387,11230750,2020,4,178730661,13085,15,0.69,13659.0,22.0
1388,11230750,2021,1,155622745,11362,14,0.69,13697.0,20.0
1389,11230750,2021,2,169415485,11170,12,0.69,15167.0,17.0
1390,11230750,2021,3,143590460,11409,13,0.69,12586.0,19.0
1391,11230750,2021,4,185567678,11407,12,0.69,16268.0,17.0
1392,11230750,2022,1,202152756,11059,5,0.69,18279.0,7.0
1393,11230750,2022,2,197647367,10860,5,0.69,18200.0,7.0
1394,11230750,2022,3,199155045,9459,5,0.69,21055.0,7.0
1395,11260520,2019,1,10539207296,476454,655,0.77,23772.75,852.0
1396,11260520,2019,2,9443344557,445183,589,0.77,23114.5,765.0
1397,11260520,2019,3,10867300847,520083,661,0.77,22626.25,858.0
1398,11260520,2019,4,12686915641,507938,735,0.77,26842.75,954.0
1399,11260520,2020,1,10299493170,430660,726,0.77,25582.0,942.0
1400,11260520,2020,2,11574735757,498938,730,0.77,26259.25,948.0
1401,11260520,2020,3,10459387501,458808,737,0.77,25028.0,956.0
1402,11260520,2020,4,10135299497,427063,731,0.77,25830.5,949.0
1403,11260520,2021,1,8298591002,362972,708,0.77,23909.25,920.0
1404,11260520,2021,2,10241724487,466063,727,0.77,23244.25,944.0
1405,11260520,2021,3,9016309298,451934,718,0.77,20966.5,932.0
1406,11260520,2021,4,9746272479,404502,681,0.77,24923.5,885.0
1407,11260520,2022,1,8071209204,345275,373,0.77,23881.75,484.0
1408,11260520,2022,2,10984074196,432006,381,0.77,26151.25,495.0
1409,11260520,2022,3,11091462476,431099,371,0.77,26560.25,482.0
1410,11260540,2019,1,1102992500,52021,110,0.87,21203.0,126.0
1411,11260540,2019,2,1069891866,59204,92,0.87,18071.0,106.0
1412,11260540,2019,3,1242917497,69023,99,0.87,18007.0,114.0
1413,11260540,2019,4,1312391464,65095,98,0.87,20161.0,113.0
1414,11260540,2020,1,1138859369,62060,97,0.87,18351.0,111.0
1415,11260540,2020,2,1363822364,67522,97,0.87,20198.0,111.0
1416,11260540,2020,3,1298034670,61656,102,0.87,21053.0,117.0
1417,11260540,2020,4,1218798922,57643,101,0.87,21144.0,116.0
1418,11260540,2021,1,984744819,51981,95,0.87,18944.0,109.0
1419,11260540,2021,2,1152293276,55590,98,0.87,20728.0,113.0
1420,11260540,2021,3,998923921,53751,97,0.87,18584.0,111.0
1421,11260540,2021,4,1235462126,59131,95,0.87,20894.0,109.0
1422,11260540,2022,1,1143151352,55580,48,0.87,20568.0,55.0
1423,11260540,2022,2,1370402751,63406,50,0.87,21613.0,57.0
1424,11260540,2022,3,1362367139,61907,49,0.87,22007.0,56.0
1425,11260550,2019,1,1468825205,51986,152,0.7,26981.0,217.0
1426,11260550,2019,2,1827136383,57300,146,0.7,29602.0,209.0
1427,11260550,2019,3,1794055078,61250,155,0.7,26974.5,221.0
1428,11260550,2019,4,1642341185,58469,150,0.7,26513.5,214.0
1429,11260550,2020,1,1434284526,50951,148,0.7,27106.5,212.0
1430,11260550,2020,2,1777085491,62797,151,0.7,26377.5,216.0
1431,11260550,2020,3,1706644979,66558,155,0.7,24313.0,221.0
1432,11260550,2020,4,1440367376,55667,147,0.7,24150.0,210.0
1433,11260550,2021,1,979200204,42425,137,0.7,22982.0,196.0
1434,11260550,2021,2,1228284672,51796,140,0.7,23260.0,200.0
1435,11260550,2021,3,1194737927,51519,133,0.7,22809.0,190.0
1436,11260550,2021,4,1606290842,63089,142,0.7,25081.5,203.0
1437,11260550,2022,1,1450678441,55812,74,0.7,25589.0,106.0
1438,11260550,2022,2,1546218353,60175,69,0.7,26836.0,98.0
1439,11260550,2022,3,1386899740,53322,68,0.7,25956.5,97.0
1440,11260565,2019,1,9797702240,411332,608,0.84,28681.4,724.0
1441,11260565,2019,2,9642464244,406751,555,0.84,28043.0,662.0
1442,11260565,2019,3,9766416800,437514,593,0.84,26348.6,706.0
1443,11260565,2019,4,15693833706,749593,645,0.84,26545.2,769.0
1444,11260565,2020,1,14499389899,692330,642,0.84,26185.6,765.0
1445,11260565,2020,2,15993884663,765293,649,0.84,24726.2,772.0
1446,11260565,2020,3,15360827390,756002,655,0.84,24258.2,779.0
1447,11260565,2020,4,14096679861,710096,647,0.84,25096.6,770.0
1448,11260565,2021,1,13111232696,664043,636,0.84,25036.2,756.0
1449,11260565,2021,2,14142374527,684247,643,0.84,24533.0,765.0
1450,11260565,2021,3,13447943235,688967,621,0.84,22553.8,739.0
1451,11260565,2021,4,14444107605,701430,606,0.84,26506.8,723.0
1452,11260565,2022,1,13218544314,663640,307,0.84,25320.6,366.0
1453,11260565,2022,2,15067703173,672441,300,0.84,33045.0,356.0
1454,11260565,2022,3,14861425891,650613,301,0.84,30395.8,359.0
1455,11260570,2019,1,4392370148,196009,365,1.2,22280.666666666668,304.0
1456,11260570,2019,2,4051418445,177234,333,1.2,22396.666666666668,277.0
1457,11260570,2019,3,4089931933,193256,360,1.2,21113.666666666668,300.0
1458,11260570,2019,4,4408823365,197722,363,1.2,23663.666666666668,303.0
1459,11260570,2020,1,3989473188,189670,357,1.2,21520.666666666668,298.0
1460,11260570,2020,2,4314683908,207798,341,1.2,21453.333333333332,284.0
1461,11260570,2020,3,3907454940,209480,337,1.2,18565.0,281.0
1462,11260570,2020,4,3754211108,203666,332,1.2,17837.666666666668,276.0
1463,11260570,2021,1,3444643512,185756,319,1.2,17902.333333333332,266.0
1464,11260570,2021,2,4024375932,216728,337,1.2,17755.0,282.0
1465,11260570,2021,3,3759636951,229059,339,1.2,15772.0,283.0
1466,11260570,2021,4,3840550975,211163,318,1.2,16756.666666666668,265.0
1467,11260570,2022,1,3267571485,189846,190,1.2,15915.666666666666,158.0
1468,11260570,2022,2,4044262325,218990,186,1.2,15524.666666666666,155.0
1469,11260570,2022,3,4026035770,217019,176,1.2,15924.666666666666,147.0
1470,11260575,2019,1,13230135997,716823,863,1.63,20618.333333333332,529.0
1471,11260575,2019,2,13176711567,753094,787,1.63,19500.833333333332,483.0
1472,11260575,2019,3,13759478398,766925,854,1.63,20330.5,524.0
1473,11260575,2019,4,14964506351,903035,854,1.63,19287.166666666668,523.0
1474,11260575,2020,1,13686397203,793680,854,1.63,20413.666666666668,524.0
1475,11260575,2020,2,15324419840,933413,863,1.63,20246.333333333332,529.0
1476,11260575,2020,3,14152485178,883849,849,1.63,19991.5,521.0
1477,11260575,2020,4,13005240421,816267,862,1.63,19908.666666666668,528.0
1478,11260575,2021,1,12092460554,748253,845,1.63,19913.5,518.0
1479,11260575,2021,2,14106262449,870635,868,1.63,19564.5,532.0
1480,11260575,2021,3,13015542426,870203,868,1.63,18403.333333333332,533.0
1481,11260575,2021,4,14415139721,855944,849,1.63,20327.5,521.0
1482,11260575,2022,1,12887711674,765320,416,1.63,21030.333333333332,255.0
1483,11260575,2022,2,16873759660,966119,416,1.63,22491.333333333332,255.0
1484,11260575,2022,3,16418385626,938046,397,1.63,21947.5,244.0
1485,11260580,2019,1,4427547557,179377,187,0.88,24761.333333333332,213.0
1486,11260580,2019,2,4459527403,183904,180,0.88,24348.333333333332,205.0
1487,11260580,2019,3,4534072614,191330,194,0.88,23237.666666666668,221.0
1488,11260580,2019,4,4150479629,170853,205,0.88,23536.0,234.0
1489,11260580,2020,1,4290046705,176081,206,0.88,24291.0,235.0
1490,11260580,2020,2,4416478663,182801,207,0.88,22459.666666666668,236.0
1491,11260580,2020,3,4427199578,184900,202,0.88,22295.333333333332,230.0
1492,11260580,2020,4,3960609888,159879,201,0.88,22279.666666666668,228.0
1493,11260580,2021,1,3184190549,137449,198,0.88,20698.666666666668,225.0
1494,11260580,2021,2,3726704167,155076,205,0.88,22224.0,233.0
1495,11260580,2021,3,3450792382,147408,189,0.88,21208.666666666668,214.0
1496,11260580,2021,4,5034735900,196296,187,0.88,23579.333333333332,213.0
1497,11260580,2022,1,4408968940,178743,97,0.88,22535.333333333332,110.0
1498,11260580,2022,2,5145647935,199741,96,0.88,23406.666666666668,109.0
1499,11260580,2022,3,4517065491,180849,102,0.88,23126.0,116.0
1500,11260590,2019,1,22443753069,1062087,858,0.65,28622.2,1320.0
1501,11260590,2019,2,21133854863,992906,812,0.65,28822.4,1249.0
1502,11260590,2019,3,22097137268,1029491,851,0.65,27769.2,1309.0
1503,11260590,2019,4,28536627357,1341381,887,0.65,31062.8,1365.0
1504,11260590,2020,1,24994153018,1175118,882,0.65,29134.2,1357.0
1505,11260590,2020,2,26068528263,1202815,897,0.65,29423.8,1380.0
1506,11260590,2020,3,24104323115,1138764,854,0.65,29257.0,1315.0
1507,11260590,2020,4,22253147345,1014767,844,0.65,29959.8,1298.0
1508,11260590,2021,1,19641256977,908146,853,0.65,29341.8,1312.0
1509,11260590,2021,2,23437469268,1032175,844,0.65,30258.6,1298.0
1510,11260590,2021,3,20560548930,1007849,829,0.65,27260.0,1275.0
1511,11260590,2021,4,23279683260,941872,776,0.65,32343.0,1194.0
1512,11260590,2022,1,19537413278,800582,440,0.65,31962.8,676.0
1513,11260590,2022,2,27014471815,1010742,447,0.65,34573.2,688.0
1514,11260590,2022,3,26251069767,1011336,449,0.65,33655.0,691.0
1515,11260600,2019,1,2374204063,107187,173,0.64,22185.5,270.0
1516,11260600,2019,2,2318923530,104283,154,0.64,22330.5,241.0
1517,11260600,2019,3,2202196978,104067,173,0.64,22111.5,270.0
1518,11260600,2019,4,2530329214,129113,166,0.64,25255.5,259.0
1519,11260600,2020,1,2313442721,117543,157,0.64,26444.5,245.0
1520,11260600,2020,2,2511576995,124621,161,0.64,25590.5,252.0
1521,11260600,2020,3,2226623127,122115,156,0.64,24183.5,243.0
1522,11260600,2020,4,1963459653,125044,148,0.64,22816.0,231.0
1523,11260600,2021,1,1937950462,116015,143,0.64,24778.0,223.0
1524,11260600,2021,2,2017939517,129329,145,0.64,21095.0,227.0
1525,11260600,2021,3,1862482155,127820,136,0.64,19921.0,212.0
1526,11260600,2021,4,2211663494,125584,138,0.64,22443.5,216.0
1527,11260600,2022,1,1792265339,112049,76,0.64,20457.0,119.0
1528,11260600,2022,2,2506980732,129753,78,0.64,23959.0,122.0
1529,11260600,2022,3,2342465930,118466,77,0.64,24141.0,120.0
1530,11260610,2019,1,8597579005,388379,486,1.01,25390.9,481.0
1531,11260610,2019,2,8787136435,426925,439,1.01,24595.2,435.0
1532,11260610,2019,3,9202520715,467559,495,1.01,23837.8,490.0
1533,11260610,2019,4,9657298436,426397,472,1.01,25998.8,468.0
1534,11260610,2020,1,8135882947,364500,458,1.01,25267.5,454.0
1535,11260610,2020,2,9046294757,400148,468,1.01,24667.6,464.0
1536,11260610,2020,3,8770167105,405582,466,1.01,24980.5,462.0
1537,11260610,2020,4,7611694560,356776,469,1.01,26297.0,465.0
1538,11260610,2021,1,6738022826,317082,469,1.01,22844.6,465.0
1539,11260610,2021,2,8706997129,389499,484,1.01,23460.8,480.0
1540,11260610,2021,3,7687273442,394456,489,1.01,21011.3,485.0
1541,11260610,2021,4,8226624943,364934,456,1.01,24602.6,453.0
1542,11260610,2022,1,7066575696,317349,222,1.01,24690.0,220.0
1543,11260610,2022,2,10239549367,415459,227,1.01,26490.3,225.0
1544,11260610,2022,3,9086222399,374112,222,1.01,26470.3,221.0
1545,11260620,2019,1,3848127807,215550,189,1.2,24689.75,157.0
1546,11260620,2019,2,3600815801,195867,171,1.2,23856.5,142.0
1547,11260620,2019,3,3783966026,199756,183,1.2,24514.75,152.0
1548,11260620,2019,4,4518935060,232073,194,1.2,22579.75,161.0
1549,11260620,2020,1,4184085714,217115,188,1.2,23129.0,157.0
1550,11260620,2020,2,4501913970,239696,197,1.2,22009.5,164.0
1551,11260620,2020,3,4139228243,228845,194,1.2,21825.75,161.0
1552,11260620,2020,4,3727503025,214399,193,1.2,21717.5,161.0
1553,11260620,2021,1,3244238425,182826,188,1.2,21772.0,157.0
1554,11260620,2021,2,3925889263,222613,197,1.2,21210.0,165.0
1555,11260620,2021,3,3461552474,226406,200,1.2,18266.5,166.0
1556,11260620,2021,4,4011508794,219795,196,1.2,22657.5,164.0
1557,11260620,2022,1,3622668255,203463,92,1.2,22230.5,77.0
1558,11260620,2022,2,4611147797,223292,94,1.2,24664.25,79.0
1559,11260620,2022,3,4419259204,217923,95,1.2,25315.5,78.0
1560,11260630,2019,1,3083631243,129527,288,0.67,23667.5,430.0
1561,11260630,2019,2,3235034481,140723,249,0.67,22916.5,371.0
1562,11260630,2019,3,3219088682,137354,287,0.67,23465.5,428.0
1563,11260630,2019,4,3023027035,123728,282,0.67,25048.5,421.0
1564,11260630,2020,1,2624017793,108385,271,0.67,24484.0,405.0
1565,11260630,2020,2,2792685753,121235,262,0.67,23229.5,391.0
1566,11260630,2020,3,2550675284,114251,261,0.67,22473.5,389.0
1567,11260630,2020,4,2237759133,96718,254,0.67,23402.0,379.0
1568,11260630,2021,1,1977178812,88885,239,0.67,22300.0,357.0
1569,11260630,2021,2,2547994373,116465,254,0.67,21839.0,379.0
1570,11260630,2021,3,2331655620,108265,259,0.67,21513.0,387.0
1571,11260630,2021,4,2490302977,99425,249,0.67,25421.5,371.0
1572,11260630,2022,1,2151313976,86611,138,0.67,25211.5,206.0
1573,11260630,2022,2,3177606002,114370,138,0.67,28230.5,206.0
1574,11260630,2022,3,2980112386,105281,134,0.67,28787.5,200.0
1575,11260655,2019,1,8578731392,360286,550,3.03,26149.4,181.0
1576,11260655,2019,2,8706889258,367788,509,3.03,26413.0,167.0
1577,11260655,2019,3,9160655647,384260,554,3.03,26734.8,182.0
1578,11260655,2019,4,11189582580,423033,565,3.03,31641.6,187.0
1579,11260655,2020,1,9486498743,373946,547,3.03,30228.8,180.0
1580,11260655,2020,2,11444455111,445258,550,3.03,30123.2,181.0
1581,11260655,2020,3,11308213666,447402,546,3.03,30134.2,181.0
1582,11260655,2020,4,9705384178,416994,544,3.03,26418.0,179.0
1583,11260655,2021,1,8768037248,377476,524,3.03,27110.0,173.0
1584,11260655,2021,2,10750490573,444971,547,3.03,26418.0,179.0
1585,11260655,2021,3,10145712750,445950,547,3.03,24832.6,182.0
1586,11260655,2021,4,11041202852,464110,549,3.03,25707.2,181.0
1587,11260655,2022,1,9688618105,420608,263,3.03,25009.4,86.0
1588,11260655,2022,2,13365278728,513456,276,3.03,28043.8,92.0
1589,11260655,2022,3,13511363650,515579,272,3.03,28221.6,90.0
1590,11260660,2019,1,914486427,34657,72,0.92,25251.666666666668,78.0
1591,11260660,2019,2,836509760,27481,56,0.92,29888.666666666668,61.0
1592,11260660,2019,3,1219695609,45299,74,0.92,25370.666666666668,81.0
1593,11260660,2019,4,1232960766,47324,82,0.92,25291.0,89.0
1594,11260660,2020,1,1054090615,40797,82,0.92,25020.0,89.0
1595,11260660,2020,2,1165354220,49736,79,0.92,22967.333333333332,86.0
1596,11260660,2020,3,1096749852,45281,80,0.92,22474.333333333332,87.0
1597,11260660,2020,4,980102297,37962,78,0.92,26463.333333333332,85.0
1598,11260660,2021,1,836700207,37704,79,0.92,23124.333333333332,86.0
1599,11260660,2021,2,949291569,42551,87,0.92,22075.666666666668,94.0
1600,11260660,2021,3,976550582,45245,89,0.92,21581.333333333332,96.0
1601,11260660,2021,4,1030313741,42584,83,0.92,23038.666666666668,90.0
1602,11260660,2022,1,869730693,38063,36,0.92,22597.333333333332,39.0
1603,11260660,2022,2,1224391338,51201,37,0.92,22809.0,40.0
1604,11260660,2022,3,1150543237,46660,39,0.92,24404.0,42.0
1605,11260680,2019,1,9817682259,438503,417,2.56,25489.8,163.0
1606,11260680,2019,2,9347364626,398446,359,2.56,36828.4,141.0
1607,11260680,2019,3,9911659603,462199,414,2.56,30180.8,162.0
1608,11260680,2019,4,9607538930,426939,435,2.56,29443.2,170.0
1609,11260680,2020,1,8323989813,377525,419,2.56,28718.0,163.0
1610,11260680,2020,2,8894625300,421873,415,2.56,25402.6,162.0
1611,11260680,2020,3,8226307100,395603,427,2.56,21952.0,166.0
1612,11260680,2020,4,6854571444,330394,410,2.56,23209.6,160.0
1613,11260680,2021,1,5981706883,295705,399,2.56,23915.2,156.0
1614,11260680,2021,2,7544983562,365649,407,2.56,23318.6,158.0
1615,11260680,2021,3,6915646561,376793,398,2.56,21515.6,155.0
1616,11260680,2021,4,8187670778,396380,391,2.56,23763.4,152.0
1617,11260680,2022,1,7476935126,347665,203,2.56,25584.6,79.0
1618,11260680,2022,2,10865914700,452201,206,2.56,28278.8,81.0
1619,11260680,2022,3,10234644292,436947,199,2.56,27596.8,78.0
1620,11260690,2019,1,460374648,43218,42,0.93,10652.0,45.0
1621,11260690,2019,2,481607290,46552,42,0.93,10346.0,45.0
1622,11260690,2019,3,479819347,45423,40,0.93,10563.0,43.0
1623,11260690,2019,4,533897058,49776,42,0.93,10726.0,45.0
1624,11260690,2020,1,423816130,39747,37,0.93,10663.0,40.0
1625,11260690,2020,2,357973527,39096,36,0.93,9156.0,39.0
1626,11260690,2020,3,411775965,43974,39,0.93,9364.0,42.0
1627,11260690,2020,4,408803030,41824,39,0.93,9774.0,42.0
1628,11260690,2021,1,360963834,37278,37,0.93,9683.0,40.0
1629,11260690,2021,2,408983252,43789,37,0.93,9340.0,40.0
1630,11260690,2021,3,421460301,43857,37,0.93,9610.0,40.0
1631,11260690,2021,4,442241795,42985,36,0.93,10288.0,39.0
1632,11260690,2022,1,460899390,43330,16,0.93,10637.0,17.0
1633,11260690,2022,2,552941838,54798,16,0.93,10091.0,17.0
1634,11260690,2022,3,539112502,52224,16,0.93,10323.0,17.0
1635,11290525,2019,1,5781605595,193776,190,2.86,29626.333333333332,67.0
1636,11290525,2019,2,5580566796,207493,168,2.86,28532.333333333332,58.0
1637,11290525,2019,3,5392609393,203772,195,2.86,28736.333333333332,68.0
1638,11290525,2019,4,5740438452,205730,208,2.86,30691.5,72.0
1639,11290525,2020,1,4568154715,169888,198,2.86,29381.666666666668,68.0
1640,11290525,2020,2,5552858435,209676,191,2.86,29242.833333333332,66.0
1641,11290525,2020,3,5021507725,185552,183,2.86,30715.666666666668,63.0
